id,log_price,property_type,room_type,amenities,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,description,first_review,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,last_review,latitude,longitude,name,neighbourhood,number_of_reviews,review_scores_rating,thumbnail_url,zipcode,bedrooms,beds
6413055,4.174387269895637,,,,2,1.0,,,False,,,,True,True,,,True,,40.82081416059169,-73.93853303542718,,,8,90,,,1.0,1.0
6580431,4.605170185988092,,,,2,1.0,,,True,,,,True,True,,,False,,40.71036443152683,-73.95221519670962,,,1,100,,,1.0,1.0
5561713,4.382026634673881,,,,1,1.0,,,False,,,,True,True,,,False,,40.62560097488893,-74.02023119132365,,,0,-9223372036854775808,,,1.0,1.0
20851751,4.430816798843313,,,,4,1.0,,,False,,,,True,False,,,False,,38.89602825938496,-77.00211789174374,,,1,100,,,1.0,1.0
17526388,5.700443573390688,,,,2,2.5,,,False,,,,True,False,,,False,,34.032278906101496,-118.48999542072248,,,0,-9223372036854775808,,,1.0,2.0
5603949,5.0238805208462765,,,,2,1.0,,,True,,,,True,True,,,True,,37.759790950430045,-122.47406852722897,,,0,-9223372036854775808,,,1.0,1.0
5222426,4.477336814478207,,,,2,2.0,,,False,,,,True,True,,,True,,40.70427233594469,-73.94251692359975,,,117,96,,,1.0,1.0
14686852,3.80666248977032,,,,2,1.0,,,True,,,,True,True,,,False,,40.76933296666729,-73.91163782919143,,,6,100,,,1.0,1.0
1995400,4.890349128221754,,,,2,1.0,,,True,,,,True,True,,,False,,34.087566570305306,-118.36949784601046,,,66,96,,,0.0,1.0
723867,4.90527477843843,,,,4,1.0,,,False,,,,True,False,,,True,,40.72600507379693,-73.99385847110935,,,101,93,,,2.0,2.0
13166495,4.02535169073515,,,,2,1.0,,,True,,,,True,True,,,False,,40.71338300683517,-73.95737775267659,,,0,-9223372036854775808,,,1.0,1.0
19915204,6.802394763324312,,,,3,1.0,,,False,,,,True,False,,,False,,38.90479145403858,-77.02773280205689,,,0,-9223372036854775808,,,1.0,1.0
17607909,5.010635294096256,,,,2,1.0,,,True,,,,True,True,,,False,,37.7529874422779,-122.42424769734492,,,9,96,,,0.0,1.0
18613432,4.59511985013459,,,,2,1.0,,,False,,,,True,True,,,False,,40.775798930532815,-73.9488147694894,,,106,90,,,1.0,1.0
9219569,5.075173815233828,,,,5,2.0,,,True,,,,True,False,,,False,,42.32052285113631,-71.10588363863302,,,14,99,,,2.0,2.0
17930161,5.521460917862246,,,,6,1.0,,,True,,,,True,False,,,False,,37.775782943129066,-122.46674425059132,,,2,60,,,2.0,2.0
11355757,5.988961416889862,,,,6,1.5,,,False,,,,True,False,,,False,,42.35398239677504,-71.07265385570325,,,0,-9223372036854775808,,,2.0,2.0
6424227,4.859812404361672,,,,4,1.0,,,True,,,,True,False,,,True,,37.79029807572898,-122.40693467548172,,,63,88,,,1.0,2.0
13743786,4.8283137373023015,,,,1,1.0,,,False,,,,True,False,,,False,,34.16144373269055,-118.42168338977017,,,0,-9223372036854775808,,,1.0,1.0
20815114,5.703782474656202,,,,4,2.0,,,False,,,,True,False,,,True,,40.692208832720745,-73.98431244265089,,,1,100,,,2.0,2.0
6064250,5.1647859739235145,,,,3,1.0,,,True,,,,True,True,,,False,,33.99434575606897,-118.47312010606932,,,1,100,,,2.0,2.0
20581903,5.459585514144161,,,,6,1.0,,,True,,,,True,False,,,False,,40.68886013789916,-73.9308350089387,,,31,96,,,2.0,2.0
13265704,5.6167710976665735,,,,4,1.0,,,True,,,,True,True,,,False,,40.72263684346621,-73.9956440269723,,,255,89,,,2.0,2.0
13828701,4.867534450455582,,,,5,1.0,,,True,,,,True,True,,,True,,40.80851520109276,-73.94078061326644,,,47,90,,,1.0,3.0
16050332,3.9889840465642745,,,,1,1.0,,,False,,,,True,False,,,True,,37.779605483657456,-122.41655728492732,,,0,-9223372036854775808,,,0.0,1.0
10930079,3.4011973816621555,,,,1,1.0,,,False,,,,True,True,,,False,,40.630954911382815,-74.03026439480121,,,1,100,,,1.0,1.0
1317908,3.688879454113936,,,,2,1.5,,,False,,,,True,False,,,False,,40.63352045210683,-74.02632798582975,,,0,-9223372036854775808,,,1.0,2.0
18792346,5.703782474656202,,,,3,1.0,,,False,,,,True,True,,,False,,37.78006258901093,-122.4373282593486,,,0,-9223372036854775808,,,1.0,1.0
18385413,4.0943445622221,,,,2,1.0,,,False,,,,True,False,,,False,,40.81723815860349,-73.94179810726362,,,18,91,,,0.0,1.0
4157122,5.298317366548036,,,,4,1.5,,,True,,,,True,False,,,False,,38.9131907067956,-77.01639521164553,,,3,100,,,2.0,2.0
402182,3.6375861597263857,,,,2,1.0,,,False,,,,True,True,,,False,,40.69376633202015,-73.92629142832959,,,0,-9223372036854775808,,,1.0,1.0
278090,4.007333185232471,,,,2,1.0,,,False,,,,True,True,,,False,,40.85486979257048,-73.91391147077977,,,6,100,,,1.0,1.0
10365374,4.605170185988092,,,,2,1.0,,,False,,,,True,True,,,False,,37.773179820168,-122.4350311443152,,,0,-9223372036854775808,,,1.0,1.0
5195568,5.010635294096256,,,,3,1.0,,,True,,,,True,False,,,True,,42.315887774495685,-71.04191496775707,,,0,-9223372036854775808,,,1.0,1.0
808313,5.521460917862246,,,,4,2.0,,,False,,,,True,True,,,False,,37.7909524303941,-122.42434036091836,,,0,-9223372036854775808,,,2.0,2.0
8370508,4.442651256490317,,,,2,2.0,,,True,,,,True,False,,,True,,34.06163068742565,-118.2492090161268,,,1,60,,,2.0,1.0
257601,5.298317366548036,,,,2,1.0,,,True,,,,True,False,,,False,,40.75984903318261,-73.98454400868368,,,0,-9223372036854775808,,,0.0,1.0
19177986,4.31748811353631,,,,2,1.0,,,True,,,,True,True,,,False,,34.004409722526674,-118.47158020293594,,,1,100,,,1.0,1.0
15006410,5.1647859739235145,,,,4,2.0,,,True,,,,True,True,,,False,,40.65101667077965,-73.96383655692419,,,0,-9223372036854775808,,,2.0,2.0
12148081,3.828641396489095,,,,2,1.0,,,True,,,,True,True,,,False,,41.93307010768278,-87.7122882230012,,,20,98,,,1.0,1.0
